DATE,PREC,RUNOFF,DEFICIT_35,DEFICIT_70,DEFICIT_90
2019-11-03,7.2,0.0,43.06,115.2,156.7
2019-11-04,0.1,0.0,44.04,116.1,157.6
2019-11-05,5.7,0.0,39.4,111.2,152.7
2019-11-06,1.5,0.0,38.99,110.4,151.9
2019-11-07,0.0,0.0,40.36,111.1,152.7
2019-11-08,11.6,0.0,30.06,100.1,141.7
2019-11-09,0.7,0.0,31.29,100.1,141.7
2019-11-10,0.2,0.0,33.32,100.6,142.2
2019-11-11,3.9,0.0,30.99,96.93,138.5
2019-11-12,32.7,0.0,2.762,64.61,106.2
2019-11-13,4.8,0.0,9.348,60.55,102.1
2019-11-14,0.4,0.0,14.54,60.87,102.4
2019-11-15,20.4,0.0,1.183,41.3,82.87
2019-11-16,33.8,0.0,-11.58,8.608,50.18
2019-11-17,53.4,0.0,-19.41,-36.49,-0.6251
2019-11-18,20.0,0.0,-15.06,-32.45,-18.25
2019-11-19,1.4,0.0,-8.061,-21.45,-18.02
2019-11-20,0.0,0.0,-4.767,-14.84,-16.95
2019-11-21,0.2,0.0,-2.705,-10.62,-15.9
2019-11-22,0.1,0.0,-1.178,-7.923,-14.28
2019-11-23,0.6,0.0,-0.6621,-6.726,-13.19
2019-11-24,12.7,0.0,-7.72,-17.19,-23.95
2019-11-25,2.6,0.0,-5.376,-16.09,-24.32
2019-11-26,0.1,0.0,-3.354,-13.25,-21.9
2019-11-27,3.5,0.0,-4.407,-14.27,-22.76
2019-11-28,0.1,0.0,-2.841,-12.08,-20.5
2019-11-29,0.0,0.0,-1.874,-10.16,-18.2
2019-11-30,0.0,0.0,-1.188,-8.574,-16.16
2019-12-01,0.5,0.0,-0.9887,-7.717,-14.87
2019-12-02,30.3,0.0,-16.09,-33.9,-42.98
2019-12-03,0.7,0.0,-9.653,-27.53,-39.4
2019-12-04,0.1,0.0,-7.665,-23.26,-35.08
2019-12-05,0.0,0.0,-6.142,-19.86,-31.01
2019-12-06,0.0,0.0,-4.902,-17.14,-27.49
2019-12-07,0.0,0.0,-3.838,-14.76,-24.39
2019-12-08,0.0,0.0,-2.904,-12.66,-21.63
2019-12-09,1.7,0.0,-3.356,-12.57,-21.03
2019-12-10,0.0,0.0,-2.078,-10.57,-18.68
2019-12-11,0.0,0.0,-1.292,-8.856,-16.53
2019-12-12,2.1,0.0,-2.217,-9.545,-16.84
2019-12-13,5.5,0.0,-4.69,-13.23,-20.54
2019-12-14,1.9,0.0,-3.565,-12.53,-20.26
2019-12-15,0.0,0.0,-2.107,-10.37,-18.18
2019-12-16,0.0,0.0,-1.312,-8.72,-16.24
2019-12-17,0.0,0.0,-0.5952,-7.204,-14.32
2019-12-18,0.0,0.0,-0.05763,-5.918,-12.63
2019-12-19,0.0,0.0,0.4686,-4.713,-11.03
2019-12-20,0.1,0.0,1.121,-3.394,-9.318
2019-12-21,3.6,0.0,-0.8134,-5.55,-11.17
2019-12-22,24.1,0.0,-13.03,-26.53,-33.35
2019-12-23,0.0,0.0,-6.706,-20.39,-30.63
2019-12-24,0.0,0.0,-4.913,-17.1,-27.31
2019-12-25,0.0,0.0,-3.676,-14.52,-24.1
2019-12-26,0.0,0.0,-2.79,-12.43,-21.34
2019-12-27,0.0,0.0,-2.076,-10.67,-18.99
2019-12-28,0.0,0.0,-1.375,-9.057,-16.84
2019-12-29,0.0,0.0,-0.8439,-7.708,-15.02
2019-12-30,0.0,0.0,-0.2582,-6.389,-13.26
2019-12-31,0.0,0.0,0.4123,-4.992,-11.44
2020-01-01,0.0,0.0,0.997,-3.684,-9.736
2020-01-02,0.0,0.0,1.495,-2.507,-8.175
2020-01-03,0.0,0.0,2.087,-1.261,-6.549
2020-01-04,0.0,0.0,2.588,-0.1096,-5.037
2020-01-05,0.0,0.0,3.097,1.021,-3.553
2020-01-06,0.0,0.0,3.467,1.973,-2.275
2020-01-07,0.0,0.0,3.852,2.882,-1.055
2020-01-08,0.1,0.0,4.217,3.738,0.1022
2020-01-09,0.0,0.0,4.71,4.736,1.391
2020-01-10,0.0,0.0,5.201,5.763,2.708
2020-01-11,0.0,0.0,5.564,6.647,3.87
2020-01-12,0.0,0.0,5.939,7.506,5.004
2020-01-13,0.0,0.0,6.279,8.308,6.07
2020-01-14,0.1,0.0,6.537,8.988,7.004
2020-01-15,0.0,0.0,6.798,9.635,7.879
2020-01-16,0.0,0.0,7.156,10.38,8.85
2020-01-17,0.0,0.0,7.623,11.27,9.984
2020-01-18,13.0,0.0,-1.806,-0.801,-1.944
2020-01-19,1.4,0.0,0.8424,-0.4828,-2.307
2020-01-20,0.0,0.0,2.56,1.368,-1.212
2020-01-21,0.0,0.0,3.518,2.853,-0.08452
2020-01-22,0.0,0.0,4.3,4.186,1.193
2020-01-23,0.1,0.0,4.773,5.183,2.286
2020-01-24,0.3,0.0,5.038,5.878,3.154
2020-01-25,5.2,0.0,1.37,1.427,-1.179
2020-01-26,0.2,0.0,3.072,2.51,-0.2479
2020-01-27,0.1,0.0,4.066,3.886,1.016
2020-01-28,0.0,0.0,4.876,5.267,2.453
2020-01-29,0.0,0.0,5.548,6.557,3.921
2020-01-30,0.0,0.0,6.038,7.643,5.239
2020-01-31,0.0,0.0,6.505,8.666,6.528
2020-02-01,0.0,0.0,6.915,9.605,7.741
2020-02-02,0.0,0.0,7.349,10.55,8.971
2020-02-03,0.1,0.0,7.615,11.29,9.976
2020-02-04,0.1,0.0,8.237,12.43,11.42
2020-02-05,0.0,0.0,8.69,13.43,12.71
2020-02-06,0.0,0.0,9.126,14.4,13.96
2020-02-07,0.0,0.0,9.595,15.41,15.26
2020-02-08,0.0,0.0,9.955,16.28,16.4
2020-02-09,0.0,0.0,10.42,17.25,17.66
2020-02-10,0.0,0.0,10.91,18.28,18.98
2020-02-11,0.0,0.0,11.55,19.51,20.54
2020-02-12,0.0,0.0,12.02,20.59,21.93
2020-02-13,0.0,0.0,12.44,21.58,23.22
2020-02-14,0.6,0.0,12.42,22.06,24.03
2020-02-15,0.0,0.0,13.05,23.15,25.42
2020-02-16,0.0,0.0,13.52,24.13,26.68
2020-02-17,0.0,0.0,14.08,25.27,28.13
2020-02-18,0.2,0.0,14.11,25.74,28.83
2020-02-19,0.0,0.0,14.59,26.68,30.04
2020-02-20,0.0,0.0,15.13,27.74,31.41
2020-02-21,0.0,0.0,15.66,28.84,32.81
2020-02-22,0.0,0.0,16.15,29.89,34.17
2020-02-23,0.0,0.0,16.66,30.98,35.56
2020-02-24,0.0,0.0,17.17,32.09,36.99
2020-02-25,0.0,0.0,17.75,33.31,38.57
2020-02-26,0.1,0.0,18.22,34.42,40.02
2020-02-27,0.0,0.0,18.71,35.5,41.42
2020-02-28,0.0,0.0,19.22,36.61,42.87
2020-02-29,0.0,0.0,19.71,37.69,44.28
2020-03-01,1.0,0.0,18.98,37.33,44.14
2020-03-02,2.8,0.0,17.13,35.71,42.86
2020-03-03,1.5,0.0,16.75,35.07,42.47
2020-03-04,0.3,0.0,17.57,35.8,43.43
2020-03-05,0.3,0.0,18.24,36.7,44.53
2020-03-06,2.9,0.0,16.37,34.99,43.02
2020-03-07,0.5,0.0,17.08,35.51,43.68
2020-03-08,0.0,0.0,18.21,36.85,45.21
2020-03-09,0.0,0.0,19.07,38.14,46.65
2020-03-10,0.0,0.0,19.9,39.54,48.25
2020-03-11,0.0,0.0,20.8,41.16,50.15
2020-03-12,0.0,0.0,21.61,42.72,52.0
2020-03-13,0.0,0.0,22.32,44.13,53.69
2020-03-14,0.0,0.0,22.9,45.35,55.15
2020-03-15,0.0,0.0,23.54,46.66,56.75
2020-03-16,0.0,0.0,24.31,48.18,58.62
2020-03-17,0.0,0.0,25.1,49.76,60.59
2020-03-18,0.0,0.0,25.95,51.47,62.71
2020-03-19,0.0,0.0,26.89,53.32,65.03
2020-03-20,0.0,0.0,27.73,55.05,67.2
2020-03-21,0.0,0.0,28.53,56.71,69.28
2020-03-22,0.0,0.0,29.06,57.88,70.76
2020-03-23,0.0,0.0,29.42,58.76,71.87
2020-03-24,0.0,0.0,29.95,59.92,73.33
2020-03-25,0.0,0.0,30.21,60.57,74.17
2020-03-26,15.2,0.0,15.7,45.97,59.74
2020-03-27,0.5,0.0,18.42,46.44,60.47
2020-03-28,0.0,0.0,20.88,48.01,62.41
2020-03-29,0.0,0.0,22.77,50.0,64.78
2020-03-30,4.4,0.0,19.87,47.25,62.25
2020-03-31,1.5,0.0,20.08,47.0,62.09
2020-04-01,0.0,0.0,21.75,48.49,63.72
2020-04-02,0.0,0.0,23.23,50.3,65.71
2020-04-03,0.0,0.0,24.56,52.24,67.86
2020-04-04,0.0,0.0,25.85,54.32,70.2
2020-04-05,0.0,0.0,27.0,56.29,72.43
2020-04-06,0.0,0.0,28.25,58.52,75.01
2020-04-07,0.0,0.0,29.5,60.8,77.67
2020-04-08,0.0,0.0,30.79,63.2,80.52
2020-04-09,0.0,0.0,32.17,65.78,83.61
2020-04-10,0.0,0.0,33.59,68.45,86.84
2020-04-11,0.0,0.0,35.02,71.17,90.14
2020-04-12,0.0,0.0,36.49,73.97,93.56
2020-04-13,0.0,0.0,37.7,76.33,96.44
2020-04-14,0.0,0.0,38.95,78.76,99.41
2020-04-15,0.0,0.0,39.87,80.6,101.7
2020-04-16,0.0,0.0,41.13,83.03,104.7
2020-04-17,0.0,0.0,42.37,85.43,107.6
2020-04-18,0.0,0.0,43.66,87.89,110.7
2020-04-19,0.0,0.0,44.91,90.29,113.6
2020-04-20,19.2,0.0,26.39,72.45,96.1
2020-04-21,2.2,0.0,25.94,71.38,95.29
2020-04-22,0.1,0.0,28.77,73.32,97.71
2020-04-23,0.0,0.0,31.39,75.74,100.7
2020-04-24,0.0,0.0,33.81,78.59,104.3
2020-04-25,0.0,0.0,35.85,81.27,107.6
2020-04-26,0.0,0.0,37.62,83.78,110.7
2020-04-27,0.0,0.0,39.41,86.52,114.1
2020-04-28,4.6,0.0,36.14,83.99,111.9
2020-04-29,1.1,0.0,36.59,85.23,113.6
2020-04-30,0.0,0.0,38.43,87.86,116.7
2020-05-01,0.0,0.0,40.27,90.5,119.9
2020-05-02,0.0,0.0,42.23,93.47,123.4
2020-05-03,0.0,0.0,43.79,95.85,126.1
2020-05-04,0.0,0.0,45.83,99.08,129.9
2020-05-05,0.0,0.0,47.75,102.1,133.4
2020-05-06,0.0,0.0,48.85,104.0,135.6
2020-05-07,0.0,0.0,50.42,106.6,138.7
2020-05-08,0.0,0.0,52.06,109.4,142.0
2020-05-09,0.0,0.0,53.58,112.0,145.1
2020-05-10,0.0,0.0,54.81,114.2,147.6
2020-05-11,1.2,0.0,54.66,114.8,148.5
2020-05-12,0.0,0.0,55.9,117.0,151.1
2020-05-13,0.0,0.0,56.98,118.9,153.3
2020-05-14,0.0,0.0,57.93,120.5,155.3
2020-05-15,0.0,0.0,58.88,122.2,157.3
2020-05-16,0.3,0.0,59.34,123.3,158.6
2020-05-17,0.3,0.0,60.08,124.8,160.4
2020-05-18,3.0,0.0,58.09,123.5,159.4
2020-05-19,3.9,0.0,55.07,121.0,157.1
2020-05-20,5.9,0.0,50.43,117.0,153.3
2020-05-21,0.0,0.0,52.11,119.4,156.0
2020-05-22,0.0,0.0,53.72,121.7,158.7
2020-05-23,0.0,0.0,55.3,124.0,161.2
2020-05-24,0.0,0.0,56.5,125.7,163.2
2020-05-25,0.0,0.0,58.0,127.8,165.5
2020-05-26,0.0,0.0,59.06,129.3,167.2
2020-05-27,0.0,0.0,60.21,130.9,169.1
2020-05-28,8.2,0.0,53.66,124.9,163.3
2020-05-29,18.6,0.0,36.59,108.2,146.7
2020-05-30,0.0,0.0,38.9,110.8,149.5
2020-05-31,0.0,0.0,41.77,113.5,152.3
2020-06-01,0.0,0.0,44.9,116.4,155.4
2020-06-02,0.0,0.0,47.92,119.4,158.7
2020-06-03,0.2,0.0,49.98,121.6,161.1
2020-06-04,24.9,0.0,27.07,98.75,138.3
2020-06-05,0.6,0.0,30.68,101.2,140.9
2020-06-06,0.0,0.0,35.37,104.7,144.6
2020-06-07,3.8,0.0,35.22,104.0,144.0
2020-06-08,10.5,0.0,28.15,96.54,136.6
2020-06-09,10.3,0.0,22.43,89.53,129.7
2020-06-10,0.2,0.0,27.85,92.74,133.1
2020-06-11,17.1,0.0,15.97,78.92,119.3
2020-06-12,0.1,0.0,23.28,82.99,123.5
2020-06-13,4.3,0.0,24.46,83.2,123.9
2020-06-14,0.1,0.0,28.75,86.8,127.6
2020-06-15,6.4,0.0,26.1,84.09,124.9
2020-06-16,0.2,0.0,29.84,87.55,128.5
2020-06-17,0.2,0.0,32.69,90.31,131.3
2020-06-18,0.0,0.0,35.99,94.21,135.3
2020-06-19,0.0,0.0,39.2,98.3,139.5
2020-06-20,0.0,0.0,42.49,102.8,144.1
2020-06-21,0.0,0.0,45.57,107.0,148.3
2020-06-22,0.0,0.0,48.51,110.8,152.2
2020-06-23,0.0,0.0,50.65,114.0,155.5
2020-06-24,0.0,0.0,52.52,116.7,158.3
2020-06-25,0.0,0.0,54.37,119.4,161.0
2020-06-26,0.0,0.0,56.17,122.1,163.8
2020-06-27,0.0,0.0,57.83,124.6,166.4
2020-06-28,0.0,0.0,59.36,127.0,168.8
2020-06-29,0.0,0.0,60.6,128.9,170.8
2020-06-30,0.0,0.0,61.76,130.8,172.8
2020-07-01,0.0,0.0,62.77,132.5,174.5
2020-07-02,0.0,0.0,63.63,134.0,176.0
2020-07-03,0.7,0.0,63.74,134.6,176.7
2020-07-04,4.3,0.0,60.62,132.0,174.1
2020-07-05,0.0,0.0,61.94,133.9,176.1
2020-07-06,0.0,0.0,63.29,135.8,178.0
2020-07-07,10.4,0.0,54.28,127.2,169.4
2020-07-08,0.0,0.0,56.04,129.5,171.7
2020-07-09,0.0,0.0,57.89,131.8,174.1
2020-07-10,0.0,0.0,59.66,134.1,176.4
2020-07-11,9.2,0.0,52.6,127.5,169.8
2020-07-12,0.0,0.0,54.24,129.4,171.7
2020-07-13,0.0,0.0,55.81,131.2,173.6
2020-07-14,0.0,0.0,57.41,133.1,175.5
2020-07-15,0.0,0.0,58.99,135.0,177.4
2020-07-16,0.0,0.0,60.51,136.8,179.2
2020-07-17,3.2,0.0,58.5,134.9,177.4
2020-07-18,0.0,0.0,59.87,136.5,178.9
2020-07-19,0.0,0.0,61.49,138.4,180.8
2020-07-20,0.0,0.0,62.99,140.1,182.6
2020-07-21,0.0,0.0,64.35,141.8,184.3
2020-07-22,0.0,0.0,65.47,143.1,185.6
2020-07-23,0.0,0.0,66.27,144.1,186.7
2020-07-24,13.0,0.0,54.75,132.8,175.3
2020-07-25,0.0,0.0,56.76,135.0,177.5
2020-07-26,0.0,0.0,58.68,137.1,179.7
2020-07-27,0.0,0.0,60.42,139.1,181.6
2020-07-28,0.0,0.0,62.1,140.9,183.5
2020-07-29,0.0,0.0,63.52,142.5,185.1
2020-07-30,0.0,0.0,64.82,144.0,186.6
2020-07-31,1.3,0.0,64.8,144.2,186.8
2020-08-01,0.0,0.0,66.05,145.6,188.2
2020-08-02,5.3,0.0,62.04,141.7,184.3
2020-08-03,2.4,0.0,60.76,140.5,183.1
2020-08-04,14.1,0.0,48.21,128.0,170.6
2020-08-05,3.4,0.0,46.66,126.5,169.2
2020-08-06,0.0,0.0,48.81,128.7,171.4
2020-08-07,0.0,0.0,51.14,131.1,173.7
2020-08-08,0.0,0.0,53.43,133.3,176.0
2020-08-09,0.0,0.0,55.79,135.6,178.2
2020-08-10,0.0,0.0,58.02,137.7,180.4
2020-08-11,0.0,0.0,59.84,139.5,182.1
2020-08-12,0.0,0.0,61.43,141.0,183.7
2020-08-13,0.0,0.0,62.67,142.3,184.9
2020-08-14,0.0,0.0,63.59,143.2,185.9
2020-08-15,0.5,0.0,64.01,143.6,186.3
2020-08-16,0.0,0.0,64.81,144.5,187.2
2020-08-17,0.0,0.0,65.35,145.0,187.8
2020-08-18,0.0,0.0,65.81,145.5,188.2
2020-08-19,0.0,0.0,66.28,146.1,188.8
2020-08-20,0.0,0.0,66.72,146.6,189.3
2020-08-21,0.0,0.0,67.14,147.1,189.8
2020-08-22,0.0,0.0,67.55,147.6,190.3
2020-08-23,3.5,0.0,65.17,145.3,188.0
2020-08-24,0.0,0.0,66.08,146.2,189.0
2020-08-25,0.0,0.0,67.02,147.2,190.0
2020-08-26,0.0,0.0,67.83,148.1,190.8
2020-08-27,0.0,0.0,68.39,148.7,191.5
2020-08-28,0.0,0.0,68.73,149.1,191.9
2020-08-29,0.0,0.0,69.05,149.5,192.3
2020-08-30,4.1,0.0,65.84,146.4,189.1
2020-08-31,0.3,0.0,66.27,146.8,189.6
2020-09-01,0.1,0.0,67.12,147.7,190.5
2020-09-02,3.4,0.0,64.8,145.5,188.2
2020-09-03,0.1,0.0,65.77,146.5,189.3
2020-09-04,0.0,0.0,66.87,147.7,190.4
2020-09-05,0.0,0.0,67.84,148.7,191.5
2020-09-06,0.0,0.0,68.58,149.5,192.3
2020-09-07,1.0,0.0,68.25,149.2,192.0
2020-09-08,2.0,0.0,67.06,148.1,190.8
2020-09-09,0.0,0.0,68.0,149.1,191.8
2020-09-10,0.0,0.0,68.75,149.9,192.6
2020-09-11,0.0,0.0,69.34,150.5,193.3
2020-09-12,0.0,0.0,69.82,151.0,193.8
2020-09-13,0.0,0.0,70.08,151.3,194.1
2020-09-14,0.0,0.0,70.32,151.6,194.4
2020-09-15,0.0,0.0,70.54,151.9,194.7
2020-09-16,0.0,0.0,70.75,152.1,194.9
2020-09-17,0.0,0.0,70.95,152.4,195.2
2020-09-18,0.0,0.0,71.14,152.6,195.4
2020-09-19,0.0,0.0,71.31,152.8,195.6
2020-09-20,2.2,0.0,69.64,151.2,193.9
2020-09-21,47.2,0.0,24.33,105.9,148.7
2020-09-22,4.5,0.0,23.95,103.1,145.9
2020-09-23,0.2,0.0,29.05,104.7,147.5
2020-09-24,11.1,0.0,22.12,95.28,138.1
2020-09-25,2.3,0.0,25.23,95.22,138.0
2020-09-26,0.0,0.0,29.3,96.94,139.7
2020-09-27,4.5,0.0,27.59,93.63,136.4
2020-09-28,0.0,0.0,30.74,95.36,138.2
2020-09-29,0.0,0.0,33.65,97.32,140.1
2020-09-30,0.0,0.0,36.15,99.26,142.1
2020-10-01,0.0,0.0,38.22,101.0,143.8
2020-10-02,1.2,0.0,38.63,101.2,144.0
2020-10-03,0.2,0.0,40.0,102.4,145.2
2020-10-04,14.9,0.0,26.72,89.06,131.9
2020-10-05,0.6,0.0,28.76,90.04,132.8
2020-10-06,0.0,0.0,31.55,91.56,134.4
2020-10-07,0.7,0.0,33.17,92.36,135.2
2020-10-08,0.0,0.0,35.36,94.07,136.9
2020-10-09,0.0,0.0,37.24,95.66,138.5
2020-10-10,0.0,0.0,38.91,97.2,140.0
2020-10-11,9.1,0.0,31.14,89.33,132.1
2020-10-12,1.8,0.0,30.85,88.54,131.3
2020-10-13,0.0,0.0,32.92,89.86,132.7
2020-10-14,11.7,0.0,23.07,79.23,122.0
2020-10-15,18.4,0.0,9.003,61.54,104.3
2020-10-16,0.6,0.0,15.46,62.03,104.8
2020-10-17,0.0,0.0,19.36,63.3,106.1
2020-10-18,0.0,0.0,21.98,64.57,107.4
2020-10-19,0.1,0.0,23.89,65.69,108.5
2020-10-20,0.0,0.0,25.65,66.96,109.7
2020-10-21,0.1,0.0,27.13,68.16,110.9
2020-10-22,0.0,0.0,28.59,69.51,112.2
2020-10-23,0.1,0.0,29.6,70.49,113.1
2020-10-24,0.0,0.0,30.46,71.42,113.9
2020-10-25,0.0,0.0,31.55,72.76,114.9
2020-10-26,6.2,0.0,26.46,67.93,109.8
2020-10-27,0.3,0.0,27.69,68.94,110.5
2020-10-28,0.2,0.0,29.08,70.13,111.4
2020-10-29,0.0,0.0,30.42,71.46,112.4
2020-10-30,0.0,0.0,31.61,72.8,113.4
2020-10-31,0.0,0.0,32.71,74.16,114.4
2020-11-01,0.1,0.0,33.57,75.35,115.3
2020-11-02,0.0,0.0,34.38,76.49,116.2
2020-11-03,0.0,0.0,34.95,77.36,116.7
2020-11-04,0.1,0.0,35.33,78.04,117.1
2020-11-05,0.0,0.0,36.0,79.06,117.9
2020-11-06,0.0,0.0,36.78,80.24,118.8
2020-11-07,0.0,0.0,37.59,81.44,119.7
2020-11-08,0.0,0.0,38.35,82.61,120.7
2020-11-09,0.1,0.0,38.99,83.67,121.5
2020-11-10,0.1,0.0,39.54,84.62,122.2
2020-11-11,0.0,0.0,39.95,85.37,122.8
2020-11-12,0.0,0.0,40.44,86.2,123.4
2020-11-13,0.0,0.0,40.73,86.78,123.8
2020-11-14,0.1,0.0,40.86,87.16,124.0
2020-11-15,0.0,0.0,41.15,87.71,124.4
2020-11-16,1.7,0.0,39.69,86.49,123.0
2020-11-17,0.0,0.0,40.25,87.32,123.6
2020-11-18,0.0,0.0,40.93,88.25,124.4
2020-11-19,0.1,0.0,41.47,89.02,125.1
2020-11-20,21.0,0.0,21.04,68.72,104.7
2020-11-21,0.0,0.0,23.78,69.39,105.2
2020-11-22,0.0,0.0,26.31,70.07,105.8
2020-11-23,0.0,0.0,28.09,70.78,106.4
2020-11-24,0.0,0.0,29.41,71.44,106.9
2020-11-25,0.0,0.0,30.48,72.13,107.5
2020-11-26,0.0,0.0,31.34,72.77,108.0
2020-11-27,0.1,0.0,31.96,73.26,108.4
2020-11-28,0.7,0.0,31.75,72.97,107.9
2020-11-29,3.3,0.0,29.01,70.14,104.9
2020-11-30,0.1,0.0,29.83,70.69,105.2
2020-12-01,11.5,0.0,19.45,59.74,94.08
2020-12-02,36.2,0.0,-5.876,24.22,58.36
2020-12-03,10.5,0.0,-2.106,14.58,48.5
2020-12-04,0.2,0.0,4.032,16.24,49.17
2020-12-05,30.4,0.0,-11.59,-10.54,19.81
2020-12-06,4.4,0.0,-5.01,-7.878,16.52
2020-12-07,1.9,0.0,-1.776,-3.593,15.43
2020-12-08,10.6,0.0,-5.792,-9.493,5.458
2020-12-09,14.8,0.0,-9.778,-18.57,-8.468
2020-12-10,0.6,0.0,-4.477,-12.64,-8.174
2020-12-11,0.4,0.0,-2.178,-8.365,-7.771
2020-12-12,2.7,0.0,-2.328,-7.646,-9.826
2020-12-13,0.1,0.0,-0.2406,-4.86,-8.79
2020-12-14,0.1,0.0,0.9064,-2.956,-7.6
2020-12-15,0.0,0.0,1.707,-1.526,-6.314
2020-12-16,0.0,0.0,2.332,-0.3235,-5.0
2020-12-17,0.0,0.0,2.726,0.5993,-3.877
2020-12-18,1.4,0.0,2.064,0.08623,-4.173
2020-12-19,0.1,0.0,2.697,0.891,-3.237
2020-12-20,0.0,0.0,3.16,1.746,-2.242
2020-12-21,0.0,0.0,3.574,2.579,-1.226
2020-12-22,0.0,0.0,4.111,3.574,-0.002628
2020-12-23,0.0,0.0,4.495,4.444,1.102
2020-12-24,0.0,0.0,4.848,5.251,2.15
2020-12-25,4.2,0.0,2.099,2.035,-0.8486
2020-12-26,5.3,0.0,-0.331,-2.052,-5.05
2020-12-27,0.0,0.0,1.714,-0.5093,-3.977
2020-12-28,7.4,0.0,-2.479,-6.246,-10.1
2020-12-29,4.7,0.0,-2.88,-8.549,-13.24
2020-12-30,1.4,0.0,-1.754,-7.801,-13.38
2020-12-31,1.0,0.0,-0.9721,-6.835,-12.82
2021-01-01,6.3,0.0,-4.184,-11.36,-17.62
2021-01-02,3.4,0.0,-3.966,-12.29,-19.23
2021-01-03,0.1,0.0,-2.108,-10.06,-17.43
2021-01-04,0.8,0.0,-1.76,-9.129,-16.43
2021-01-05,4.0,0.0,-3.554,-11.44,-18.65
2021-01-06,0.1,0.0,-1.86,-9.539,-16.87
2021-01-07,0.0,0.0,-1.036,-7.958,-15.13
2021-01-08,0.0,0.0,-0.3597,-6.554,-13.4
2021-01-09,0.0,0.0,0.1541,-5.354,-11.84
2021-01-10,3.6,0.0,-1.901,-7.755,-13.98
2021-01-11,0.2,0.0,-0.5903,-6.432,-12.69
2021-01-12,0.0,0.0,0.3303,-4.899,-11.04
2021-01-13,0.0,0.0,1.004,-3.537,-9.411
2021-01-14,0.0,0.0,1.6,-2.268,-7.813
2021-01-15,0.0,0.0,2.013,-1.229,-6.442
2021-01-16,0.0,0.0,2.516,-0.1499,-5.029
2021-01-17,0.0,0.0,2.855,0.7371,-3.836
2021-01-18,0.1,0.0,3.244,1.614,-2.654
2021-01-19,0.0,0.0,3.707,2.584,-1.398
2021-01-20,0.1,0.0,4.002,3.36,-0.3485
2021-01-21,0.0,0.0,4.4,4.213,0.7677
2021-01-22,7.0,0.0,-0.148,-1.508,-4.744
2021-01-23,6.3,0.0,-2.294,-6.061,-9.69
2021-01-24,9.0,0.0,-5.504,-12.47,-17.18
2021-01-25,0.0,0.0,-2.131,-9.43,-15.56
2021-01-26,0.0,0.0,-0.7614,-7.215,-13.76
2021-01-27,0.0,0.0,0.08152,-5.574,-12.0
2021-01-28,0.0,0.0,0.8003,-4.106,-10.22
2021-01-29,0.0,0.0,1.39,-2.795,-8.545
2021-01-30,6.4,0.0,-2.282,-7.468,-12.95
2021-01-31,9.7,0.0,-6.542,-15.01,-21.14
2021-02-01,0.0,0.0,-3.17,-11.99,-19.35
2021-02-02,0.0,0.0,-1.697,-9.593,-17.16
2021-02-03,0.0,0.0,-0.9352,-7.93,-15.22
2021-02-04,0.0,0.0,-0.09202,-6.256,-13.13
2021-02-05,0.0,0.0,0.4161,-4.95,-11.4
2021-02-06,0.3,0.0,0.6467,-4.117,-10.18
2021-02-07,1.7,0.0,0.2261,-4.344,-10.07
2021-02-08,0.0,0.0,1.422,-2.661,-8.154
2021-02-09,0.2,0.0,1.934,-1.45,-6.66
2021-02-10,0.4,0.0,2.406,-0.3752,-5.246
2021-02-11,0.0,0.0,3.163,1.056,-3.476
2021-02-12,0.2,0.0,3.433,1.951,-2.259
2021-02-13,7.6,0.0,-1.704,-4.61,-8.636
2021-02-14,0.1,0.0,0.8147,-2.814,-7.194
2021-02-15,0.0,0.0,2.025,-0.9736,-5.523
2021-02-16,0.0,0.0,2.935,0.6844,-3.737
2021-02-17,0.0,0.0,3.729,2.247,-1.89
2021-02-18,0.0,0.0,4.336,3.602,-0.1978
2021-02-19,0.0,0.0,5.049,5.056,1.642
2021-02-20,0.0,0.0,5.661,6.417,3.393
2021-02-21,0.0,0.0,6.225,7.7,5.064
2021-02-22,0.1,0.0,6.713,8.866,6.618
2021-02-23,0.0,0.0,7.448,10.32,8.474
2021-02-24,0.0,0.0,8.228,11.89,10.48
2021-02-25,0.0,0.0,8.984,13.49,12.52
2021-02-26,0.0,0.0,9.718,15.09,14.56
2021-02-27,0.0,0.0,10.21,16.36,16.25
2021-02-28,0.0,0.0,10.64,17.47,17.75
2021-03-01,0.0,0.0,11.23,18.74,19.42
2021-03-02,0.0,0.0,11.86,20.09,21.18
2021-03-03,0.0,0.0,12.58,21.58,23.1
2021-03-04,0.0,0.0,13.11,22.85,24.76
2021-03-05,0.0,0.0,13.66,24.11,26.42
2021-03-06,1.0,0.0,13.1,24.04,26.68
2021-03-07,0.0,0.0,13.85,25.19,28.19
2021-03-08,0.0,0.0,14.5,26.41,29.73
2021-03-09,0.0,0.0,14.93,27.38,30.99
2021-03-10,0.0,0.0,15.58,28.66,32.62
2021-03-11,0.0,0.0,16.22,29.99,34.3
2021-03-12,0.0,0.0,16.88,31.36,36.05
2021-03-13,0.0,0.0,17.57,32.81,37.91
2021-03-14,8.4,0.0,10.61,25.71,31.18
2021-03-15,0.0,0.0,13.23,27.29,33.1
2021-03-16,0.0,0.0,14.65,28.87,34.85
2021-03-17,0.0,0.0,15.75,30.54,36.67
2021-03-18,0.0,0.0,16.51,31.89,38.15
2021-03-19,0.0,0.0,17.2,33.19,39.62
